,timestamp,value
14627,2025-06-01 05:39:00,84.2
14628,2025-06-01 03:56:00,10.8
14629,2025-06-01 01:25:00,38.1
14631,2025-06-01 01:30:00,8.2
14633,2025-06-01 01:23:00,20.5
14635,2025-06-01 05:01:00,14.8
14636,2025-06-01 06:58:00,2.9
14637,2025-06-01 11:52:00,12.5
14639,2025-06-01 20:17:00,57.8
14640,2025-06-01 00:01:00,0.3
14641,2025-06-01 08:15:00,25.3
14643,2025-06-01 18:41:00,22.3
14644,2025-06-01 20:34:00,35.9
14645,2025-06-01 05:01:00,51.6
14646,2025-06-01 23:59:00,94.7
14648,2025-06-01 09:41:00,95.9
14649,2025-06-01 05:23:00,80.8
14650,2025-06-01 22:20:00,39.8
14651,2025-06-01 11:27:00,66.2
14652,2025-06-01 23:48:00,82.8
14653,2025-06-01 07:04:00,21.7
14654,2025-06-01 00:26:00,51.7
14656,2025-06-01 21:37:00,5.9
14657,2025-06-01 06:14:00,75
14658,2025-06-01 06:12:00,46.8
14659,2025-06-01 06:59:00,81.3
14660,2025-06-01 09:46:00,82.2
14661,2025-06-01 17:41:00,37.7
14662,2025-06-01 12:49:00,0.6
14663,2025-06-01 20:41:00,49.7
14664,2025-06-01 23:44:00,26.4
14665,2025-06-01 12:30:00,84.5
14666,2025-06-01 22:32:00,97
14667,2025-06-01 11:08:00,21.2
14668,2025-06-01 18:52:00,41.8
14669,2025-06-01 07:02:00,67.4
14670,2025-06-01 23:41:00,32.4
14671,2025-06-01 22:04:00,29.1
14672,2025-06-01 14:35:00,49.9
14673,2025-06-01 01:21:00,39.2
14674,2025-06-01 20:24:00,10.7
14675,2025-06-01 02:09:00,55
14676,2025-06-01 16:27:00,38.2
14677,2025-06-01 21:43:00,78.6
14678,2025-06-01 13:57:00,28.6
14679,2025-06-01 02:33:00,7.5
14680,2025-06-01 10:08:00,65.4
14681,2025-06-01 23:50:00,37.3
14682,2025-06-01 09:04:00,91.4
14683,2025-06-01 02:57:00,28.6
14684,2025-06-01 05:27:00,62.7
14685,2025-06-01 03:55:00,67.8
14686,2025-06-01 20:03:00,5.6
14687,2025-06-01 07:31:00,58
14688,2025-06-01 03:57:00,89
14689,2025-06-01 22:58:00,94.6
14690,2025-06-01 21:31:00,28.4
14691,2025-06-01 16:58:00,78.4
14692,2025-06-01 19:19:00,72.3
14693,2025-06-01 07:23:00,73
14695,2025-06-01 01:17:00,41.9
14696,2025-06-01 01:11:00,71.4
14697,2025-06-01 02:30:00,44.5
14698,2025-06-01 23:38:00,64
14699,2025-06-01 17:14:00,61.1
14701,2025-06-01 14:27:00,64.1
14703,2025-06-01 11:54:00,78.4
14704,2025-06-01 00:30:00,95.5
14705,2025-06-01 01:13:00,56.3
14706,2025-06-01 06:09:00,81.8
14707,2025-06-01 13:01:00,92.3
14708,2025-06-01 06:18:00,40.7
14709,2025-06-01 11:28:00,94.6
14710,2025-06-01 14:09:00,96.9
14711,2025-06-01 15:06:00,69.2
14712,2025-06-01 08:55:00,44.2
14713,2025-06-01 01:32:00,90.9
14714,2025-06-01 16:10:00,75.8
14715,2025-06-01 04:18:00,96.5
14716,2025-06-01 11:45:00,69.9
14717,2025-06-01 22:11:00,2.6
14719,2025-06-01 20:26:00,89.3
14720,2025-06-01 16:50:00,11.5
14721,2025-06-01 15:28:00,49.1
14722,2025-06-01 19:03:00,51
14724,2025-06-01 18:13:00,36.5
14725,2025-06-01 00:19:00,24.1
14726,2025-06-01 01:57:00,27.3
14727,2025-06-01 20:42:00,9.8
14728,2025-06-01 20:04:00,63.6
14729,2025-06-01 01:59:00,72.4
14730,2025-06-01 18:09:00,8.8
14731,2025-06-01 16:04:00,67.7
14732,2025-06-01 12:10:00,37.8
14733,2025-06-01 10:34:00,6.6
14734,2025-06-01 04:40:00,16.1
14735,2025-06-01 16:53:00,52
14736,2025-06-01 13:07:00,52.6
14737,2025-06-01 08:08:00,20
14739,2025-06-01 21:18:00,75.4
14740,2025-06-01 07:25:00,30
14741,2025-06-01 03:54:00,94.8
14744,2025-06-01 10:01:00,27.6
14745,2025-06-01 04:10:00,32.8
14746,2025-06-01 07:32:00,8.6
14747,2025-06-01 23:45:00,35.4
14748,2025-06-01 22:57:00,94.5
14749,2025-06-01 10:35:00,79.9
14750,2025-06-01 13:19:00,51.4
14751,2025-06-01 06:51:00,86.6
14752,2025-06-01 22:55:00,18.9
14753,2025-06-01 22:26:00,94
14754,2025-06-01 03:39:00,24
14755,2025-06-01 21:55:00,67.1
14756,2025-06-01 08:16:00,66.7
14757,2025-06-01 23:23:00,51.3
14758,2025-06-01 05:57:00,28.6
14759,2025-06-01 13:22:00,1.4
14760,2025-06-01 17:06:00,35.6
14761,2025-06-01 23:36:00,85.3
14762,2025-06-01 11:38:00,84
14763,2025-06-01 12:19:00,58.8
14764,2025-06-01 13:30:00,34.1
14765,2025-06-01 14:37:00,33.7
14766,2025-06-01 05:21:00,61.3
14767,2025-06-01 00:53:00,35.7
14768,2025-06-01 08:07:00,24
14769,2025-06-01 13:32:00,45.2
14770,2025-06-01 23:26:00,39.1
14772,2025-06-01 10:27:00,8.6
14773,2025-06-01 16:30:00,91
14774,2025-06-01 23:10:00,7.6
14777,2025-06-01 01:45:00,76.6
14778,2025-06-01 18:49:00,34.8
14779,2025-06-01 09:10:00,89
14780,2025-06-01 22:41:00,86
14781,2025-06-01 22:21:00,70.7
14782,2025-06-01 14:10:00,98.8
14783,2025-06-01 19:47:00,18.4
14784,2025-06-01 07:48:00,99
14785,2025-06-01 13:29:00,60
14786,2025-06-01 20:15:00,20.9
14787,2025-06-01 14:09:00,25.1
14788,2025-06-01 02:56:00,72.6
14789,2025-06-01 13:38:00,61.7
14790,2025-06-01 08:19:00,58.9
14791,2025-06-01 02:28:00,54.1
14792,2025-06-01 23:06:00,74.5
14793,2025-06-01 09:43:00,71.6
14796,2025-06-01 04:25:00,85.6
14797,2025-06-01 03:06:00,15.1
14798,2025-06-01 19:00:00,94
14799,2025-06-01 08:02:00,75.3
14800,2025-06-01 04:07:00,71.9
14801,2025-06-01 15:05:00,97.1
14803,2025-06-01 15:49:00,58.9
14804,2025-06-01 07:36:00,68.6
14806,2025-06-01 02:25:00,27.8
14807,2025-06-01 05:41:00,52.2
14808,2025-06-01 15:10:00,86.9
14809,2025-06-01 02:40:00,47.7
14810,2025-06-01 16:04:00,10.8
14811,2025-06-01 02:45:00,47.5
14812,2025-06-01 14:22:00,59.6
14813,2025-06-01 19:58:00,14.8
14815,2025-06-01 20:54:00,9
14816,2025-06-01 12:21:00,63.1
14817,2025-06-01 18:34:00,15.5
14818,2025-06-01 20:31:00,53.5
14819,2025-06-01 17:54:00,52.4
14820,2025-06-01 16:25:00,93.7
14821,2025-06-01 23:47:00,1.1
14822,2025-06-01 06:13:00,57.5
14823,2025-06-01 18:13:00,71.3
14824,2025-06-01 04:43:00,60.6
14825,2025-06-01 23:02:00,86.2
14826,2025-06-01 02:52:00,40.6
14828,2025-06-01 06:43:00,73.7
14830,2025-06-01 23:01:00,52.8
14832,2025-06-01 06:08:00,45.9
14833,2025-06-01 18:02:00,67.8
14834,2025-06-01 12:07:00,86.3
14835,2025-06-01 16:47:00,28.3
14836,2025-06-01 00:25:00,80.6
14839,2025-06-01 07:00:00,97.2
14840,2025-06-01 11:38:00,99.9
14841,2025-06-01 00:29:00,30.3
14842,2025-06-01 11:08:00,39.5
14843,2025-06-01 20:29:00,57.2
14844,2025-06-01 13:15:00,10
14845,2025-06-01 18:58:00,3.9
14846,2025-06-01 10:47:00,87.2
14847,2025-06-01 00:36:00,46.3
14848,2025-06-01 22:38:00,49.2
14849,2025-06-01 17:12:00,61.5
14852,2025-06-01 02:34:00,20.1
14853,2025-06-01 02:25:00,56.4
14854,2025-06-01 07:51:00,97.6
14855,2025-06-01 19:25:00,8.6
14856,2025-06-01 17:28:00,60.7
14858,2025-06-01 10:49:00,90.2
14860,2025-06-01 09:42:00,15.2
14861,2025-06-01 04:34:00,19.8
14862,2025-06-01 17:57:00,5.5
14863,2025-06-01 05:12:00,54.5
14864,2025-06-01 05:06:00,66.1
14866,2025-06-01 07:53:00,47.8
14867,2025-06-01 14:53:00,58.2
14868,2025-06-01 17:33:00,14.1
14869,2025-06-01 09:33:00,92.2
14870,2025-06-01 05:29:00,6.4
14871,2025-06-01 14:26:00,72.1
14872,2025-06-01 19:09:00,0.9
14873,2025-06-01 11:33:00,77.6
14874,2025-06-01 03:26:00,40.4
14876,2025-06-01 21:44:00,0.5
14877,2025-06-01 08:04:00,37.4
14878,2025-06-01 03:30:00,86.5
14879,2025-06-01 10:52:00,43.3
14880,2025-06-01 13:05:00,11.6
14881,2025-06-01 21:47:00,4.1
14882,2025-06-01 00:29:00,32.4
14884,2025-06-01 03:32:00,56.6
14886,2025-06-01 09:19:00,91.2
14887,2025-06-01 06:20:00,5.8
14888,2025-06-01 05:58:00,91.9
14889,2025-06-01 13:51:00,7.1
14890,2025-06-01 14:07:00,67.8
14891,2025-06-01 00:29:00,74.7
14892,2025-06-01 01:44:00,12
14893,2025-06-01 18:30:00,66.5
14895,2025-06-01 09:48:00,34.5
14896,2025-06-01 10:40:00,6.3
14897,2025-06-01 19:20:00,98.9
14899,2025-06-01 06:19:00,72.1
14901,2025-06-01 19:18:00,46.9
14902,2025-06-01 06:26:00,98.2
14903,2025-06-01 02:32:00,71.4
14904,2025-06-01 11:17:00,63.8
14905,2025-06-01 12:55:00,68.6
14906,2025-06-01 08:27:00,10.7
14907,2025-06-01 02:40:00,51.3
14908,2025-06-01 10:48:00,13
14909,2025-06-01 17:13:00,92
14910,2025-06-01 16:39:00,46.8
14912,2025-06-01 19:49:00,64.3
14913,2025-06-01 01:18:00,16.2
14914,2025-06-01 14:59:00,44.8
14916,2025-06-01 08:12:00,92.8
14917,2025-06-01 21:48:00,34.1
14918,2025-06-01 03:17:00,86
14919,2025-06-01 21:52:00,79.1
14920,2025-06-01 14:47:00,8.9
14921,2025-06-01 01:29:00,93.9
14922,2025-06-01 20:50:00,28.1
14923,2025-06-01 20:22:00,21.8
14924,2025-06-01 09:53:00,57.3
14925,2025-06-01 07:38:00,93.7
14927,2025-06-01 21:43:00,70.1
14929,2025-06-01 06:20:00,4.1
14931,2025-06-01 03:00:00,10.8
14932,2025-06-01 09:40:00,87.7
14933,2025-06-01 17:11:00,29.1
14935,2025-06-01 15:37:00,80.2
14936,2025-06-01 22:15:00,74.4
14937,2025-06-01 11:34:00,61.4
14938,2025-06-01 06:16:00,7.9
14939,2025-06-01 18:01:00,32.9
14940,2025-06-01 00:29:00,77.2
14941,2025-06-01 16:06:00,16.8
14942,2025-06-01 09:30:00,70.1
14943,2025-06-01 10:05:00,72
14947,2025-06-01 18:18:00,44.4
14948,2025-06-01 15:24:00,71.8
14949,2025-06-01 20:52:00,24.4
14952,2025-06-01 11:57:00,40.7
14953,2025-06-01 15:19:00,31.9
14954,2025-06-01 16:44:00,13.7
14955,2025-06-01 15:09:00,35.3
14956,2025-06-01 00:21:00,62.1
14957,2025-06-01 06:04:00,26.8
14958,2025-06-01 02:32:00,12.7
14959,2025-06-01 01:11:00,43.9
14961,2025-06-01 18:00:00,61.5
14963,2025-06-01 21:44:00,1.3
14964,2025-06-01 01:08:00,93.6
14965,2025-06-01 19:30:00,13
14966,2025-06-01 21:04:00,23.6
14968,2025-06-01 10:44:00,26.1
14969,2025-06-01 20:20:00,72.2
14970,2025-06-01 19:58:00,29.7
14972,2025-06-01 17:06:00,56.4
14973,2025-06-01 05:37:00,1.9
14974,2025-06-01 15:39:00,34.6
14976,2025-06-01 10:00:00,77.7
14977,2025-06-01 08:41:00,2.1
14978,2025-06-01 03:25:00,91.4
14979,2025-06-01 22:59:00,91.3
14980,2025-06-01 10:04:00,20.8
14981,2025-06-01 08:59:00,4.8
14982,2025-06-01 00:46:00,40.5
14983,2025-06-01 16:40:00,24.4
14984,2025-06-01 16:22:00,75.8
14985,2025-06-01 20:17:00,71.4
14986,2025-06-01 11:35:00,65.2
14987,2025-06-01 16:30:00,59.2
14988,2025-06-01 01:58:00,64.7
14989,2025-06-01 12:03:00,94.9
14991,2025-06-01 16:51:00,43.4
14992,2025-06-01 23:43:00,22.1
14994,2025-06-01 19:04:00,12.3
14995,2025-06-01 10:53:00,30.1
14996,2025-06-01 19:39:00,21.5
14997,2025-06-01 20:51:00,58.3
14998,2025-06-01 19:19:00,34.7
15000,2025-06-01 02:12:00,88.9
15001,2025-06-01 05:45:00,74.8
15002,2025-06-01 09:30:00,86.2
15003,2025-06-01 15:22:00,63.7
15004,2025-06-01 18:31:00,78.5
15005,2025-06-01 19:09:00,91.8
15006,2025-06-01 21:17:00,60.2
15007,2025-06-01 14:06:00,68.4
15008,2025-06-01 23:09:00,7
15009,2025-06-01 22:55:00,62
15010,2025-06-01 02:28:00,48.7
15011,2025-06-01 12:47:00,96.7
15012,2025-06-01 16:15:00,24
15014,2025-06-01 01:30:00,91
15015,2025-06-01 19:43:00,3.9
15016,2025-06-01 19:13:00,9.2
15017,2025-06-01 09:24:00,54
15018,2025-06-01 04:22:00,14
15019,2025-06-01 02:14:00,14.9
15020,2025-06-01 18:47:00,61.8
15021,2025-06-01 23:31:00,57.2
15022,2025-06-01 22:46:00,63.7
15025,2025-06-01 00:07:00,44.7
15026,2025-06-01 23:06:00,39.3
15027,2025-06-01 02:22:00,59.1
15028,2025-06-01 22:29:00,88.2
15029,2025-06-01 17:10:00,13
15030,2025-06-01 16:27:00,20.6
15031,2025-06-01 02:34:00,17.4
15032,2025-06-01 03:57:00,99.5
15033,2025-06-01 02:48:00,29.9
15034,2025-06-01 16:30:00,99.9
15035,2025-06-01 00:35:00,75.4
15036,2025-06-01 02:35:00,33.2
15037,2025-06-01 04:33:00,35
15038,2025-06-01 20:41:00,47.8
15040,2025-06-01 03:37:00,40.5
15041,2025-06-01 10:31:00,5.4
15042,2025-06-01 12:22:00,78.1
15044,2025-06-01 22:07:00,66
15045,2025-06-01 09:31:00,89.3
15046,2025-06-01 16:46:00,27.3
15047,2025-06-01 08:12:00,31.3
15048,2025-06-01 16:48:00,59.3
15049,2025-06-01 20:47:00,15.8
15050,2025-06-01 00:54:00,17.4
15051,2025-06-01 06:45:00,88.3
15052,2025-06-01 13:59:00,33.2
15053,2025-06-01 04:05:00,25.9
15054,2025-06-01 12:51:00,45
15056,2025-06-01 05:03:00,21.7
15057,2025-06-01 02:26:00,92.8
15058,2025-06-01 22:45:00,74.1
15059,2025-06-01 08:41:00,69.8
15060,2025-06-01 02:21:00,34.2
15061,2025-06-01 20:09:00,43.6
15062,2025-06-01 17:12:00,65.9
15063,2025-06-01 05:16:00,12
15064,2025-06-01 08:27:00,77.8
15065,2025-06-01 06:59:00,54.9
15066,2025-06-01 08:22:00,63
15067,2025-06-01 23:43:00,40.9
15069,2025-06-01 06:56:00,84.3
15071,2025-06-01 09:23:00,41.3
15072,2025-06-01 15:51:00,5.4
15073,2025-06-01 05:45:00,30
15074,2025-06-01 21:59:00,72
15075,2025-06-01 17:11:00,15.4
15076,2025-06-01 06:17:00,66.7
15077,2025-06-01 04:56:00,84.5
15078,2025-06-01 15:40:00,41.4
15080,2025-06-01 07:45:00,97.8
15081,2025-06-01 17:54:00,37.1
15082,2025-06-01 17:37:00,30
15083,2025-06-01 19:44:00,60.3
15084,2025-06-01 09:36:00,76.2
15085,2025-06-01 15:35:00,37.8
15086,2025-06-01 20:31:00,82
15087,2025-06-01 23:02:00,96.6
15088,2025-06-01 06:22:00,66.6
15090,2025-06-01 17:02:00,77.1
15091,2025-06-01 15:48:00,60.9
15092,2025-06-01 03:08:00,83.6
15093,2025-06-01 18:03:00,49.7
15094,2025-06-01 10:33:00,38.9
15095,2025-06-01 07:31:00,30.4
15096,2025-06-01 10:50:00,1
15097,2025-06-01 08:20:00,22.6
15099,2025-06-01 20:10:00,53.9
15100,2025-06-01 15:28:00,11.2
15101,2025-06-01 18:40:00,6.6
15102,2025-06-01 21:30:00,32.5
15103,2025-06-01 06:44:00,42
15104,2025-06-01 18:09:00,20.1
15105,2025-06-01 13:43:00,43.5
15106,2025-06-01 00:46:00,30.6
15108,2025-06-01 05:36:00,19.6
15109,2025-06-01 21:39:00,11.6
15111,2025-06-01 07:05:00,78.8
15113,2025-06-01 12:46:00,84.1
15114,2025-06-01 11:55:00,20.9
15115,2025-06-01 00:44:00,37.9
15116,2025-06-01 22:12:00,34.1
15117,2025-06-01 22:42:00,61.9
15118,2025-06-01 08:02:00,21.6
15119,2025-06-01 16:39:00,94.4
15120,2025-06-01 23:52:00,76.7
15122,2025-06-01 03:12:00,4.7
15123,2025-06-01 02:50:00,3.4
15124,2025-06-01 00:19:00,66.4
15125,2025-06-01 17:56:00,81
15126,2025-06-01 22:50:00,97
15127,2025-06-01 21:06:00,72.3
15128,2025-06-01 21:47:00,44.8
15129,2025-06-01 15:51:00,59.8
15130,2025-06-01 08:04:00,75.6
15132,2025-06-01 23:49:00,39
15133,2025-06-01 19:51:00,80
15134,2025-06-01 08:40:00,57.5
15135,2025-06-01 21:22:00,18.3
15136,2025-06-01 06:47:00,89.7
15137,2025-06-01 09:02:00,13.9
15138,2025-06-01 05:49:00,27.2
15139,2025-06-01 06:03:00,71.4
15140,2025-06-01 12:42:00,32.4
15141,2025-06-01 19:26:00,37.8
15142,2025-06-01 12:12:00,29.2
15143,2025-06-01 16:05:00,6.9
15144,2025-06-01 13:11:00,3.1
15145,2025-06-01 13:20:00,75.3
15147,2025-06-01 00:56:00,34.2
15148,2025-06-01 21:20:00,22
15149,2025-06-01 16:02:00,75.5
15150,2025-06-01 14:55:00,65.4
15152,2025-06-01 00:57:00,64.8
15154,2025-06-01 02:24:00,11.5
15156,2025-06-01 09:46:00,45.5
15157,2025-06-01 02:08:00,55.8
15158,2025-06-01 21:05:00,32.2
15159,2025-06-01 18:54:00,43.2
15160,2025-06-01 14:22:00,28.9
15161,2025-06-01 10:21:00,28.4
15162,2025-06-01 03:12:00,98
15163,2025-06-01 06:01:00,48.9
15164,2025-06-01 16:59:00,97.8
15165,2025-06-01 02:32:00,73.2
15166,2025-06-01 18:27:00,20.9
15168,2025-06-01 17:18:00,89
15170,2025-06-01 00:06:00,66.8
15171,2025-06-01 15:53:00,92.8
15172,2025-06-01 18:32:00,17
15173,2025-06-01 02:42:00,6.2
15174,2025-06-01 23:41:00,94.8
15175,2025-06-01 07:26:00,68.2
15176,2025-06-01 18:45:00,39.5
15178,2025-06-01 11:15:00,1
15180,2025-06-01 23:31:00,69.8
15181,2025-06-01 22:08:00,49
15182,2025-06-01 19:49:00,29.5
15183,2025-06-01 08:17:00,34
15184,2025-06-01 16:02:00,56.3
15185,2025-06-01 21:01:00,30.8
15187,2025-06-01 04:00:00,55.9
15188,2025-06-01 06:33:00,2.1
15189,2025-06-01 03:00:00,1.2
15190,2025-06-01 09:57:00,34.3
15191,2025-06-01 13:05:00,17.2
15192,2025-06-01 00:25:00,94.5
15193,2025-06-01 18:48:00,11.5
15194,2025-06-01 08:14:00,43.2
15195,2025-06-01 08:13:00,71.9
15196,2025-06-01 23:17:00,2.2
15197,2025-06-01 18:32:00,69.5
15198,2025-06-01 19:29:00,35
15199,2025-06-01 13:41:00,92.4
15200,2025-06-01 21:37:00,38.2
15201,2025-06-01 17:46:00,49
15202,2025-06-01 11:49:00,98.2
15204,2025-06-01 19:45:00,79.5
15205,2025-06-01 22:49:00,41.8
15206,2025-06-01 20:02:00,9.1
15207,2025-06-01 02:56:00,94.8
15208,2025-06-01 06:15:00,68.1
15209,2025-06-01 23:28:00,36.3
15210,2025-06-01 14:46:00,10.6
15211,2025-06-01 19:44:00,39.6
15212,2025-06-01 19:40:00,66.8
15213,2025-06-01 07:57:00,54
15214,2025-06-01 10:27:00,42.5
15215,2025-06-01 05:54:00,90.3
15216,2025-06-01 19:17:00,86.6
15217,2025-06-01 22:42:00,40.8
15218,2025-06-01 11:41:00,53.7
15219,2025-06-01 16:10:00,84.3
15220,2025-06-01 08:14:00,28
15221,2025-06-01 23:13:00,85.3
15223,2025-06-01 13:34:00,14.8
15224,2025-06-01 05:09:00,37.1
15225,2025-06-01 03:18:00,37.2
15226,2025-06-01 08:29:00,69.3
15227,2025-06-01 21:05:00,23.7
15228,2025-06-01 21:01:00,51.4
15229,2025-06-01 06:53:00,59.5
15230,2025-06-01 18:01:00,20
15231,2025-06-01 16:07:00,27.9
15233,2025-06-01 20:06:00,9
15235,2025-06-01 16:34:00,36.6
15236,2025-06-01 03:56:00,18
15237,2025-06-01 06:33:00,91.6
15239,2025-06-01 06:18:00,49.9
15240,2025-06-01 05:24:00,13.7
15241,2025-06-01 11:23:00,86.7
15242,2025-06-01 07:05:00,13.2
15243,2025-06-01 22:47:00,84.6
15244,2025-06-01 10:03:00,46
15245,2025-06-01 00:31:00,46.1
15247,2025-06-01 17:17:00,22.6
15248,2025-06-01 18:03:00,44
15250,2025-06-01 14:49:00,90.4
15252,2025-06-01 09:46:00,92.7
15253,2025-06-01 19:14:00,77.9
15254,2025-06-01 16:10:00,10.8
15255,2025-06-01 03:13:00,43.9
15256,2025-06-01 01:33:00,86.1
15257,2025-06-01 09:37:00,96.7
15258,2025-06-01 05:55:00,82.8
15259,2025-06-01 01:41:00,83.5
15260,2025-06-01 04:07:00,40.2
15261,2025-06-01 02:07:00,43.8
15262,2025-06-01 19:01:00,56.9
15263,2025-06-01 18:40:00,57.1
15265,2025-06-01 13:39:00,61.2
15266,2025-06-01 19:09:00,76.9
15267,2025-06-01 18:03:00,97.6
15268,2025-06-01 22:54:00,33
15270,2025-06-01 09:39:00,4.5
15271,2025-06-01 16:01:00,11.5
15272,2025-06-01 19:28:00,24
15273,2025-06-01 01:57:00,76.3
15274,2025-06-01 01:05:00,43.5
15275,2025-06-01 22:34:00,81.9
15276,2025-06-01 23:04:00,19.2
15278,2025-06-01 12:08:00,75
15279,2025-06-01 04:26:00,95.7
15280,2025-06-01 17:35:00,17.6
15281,2025-06-01 04:03:00,36.1
15283,2025-06-01 12:56:00,14.5
15285,2025-06-01 09:13:00,49.9
15286,2025-06-01 02:10:00,42
15288,2025-06-01 09:20:00,66.1
15289,2025-06-01 01:56:00,83
15290,2025-06-01 00:54:00,56.9
15292,2025-06-01 23:37:00,21.3
15296,2025-06-01 09:19:00,22.8
15297,2025-06-01 00:48:00,81.5
15298,2025-06-01 00:51:00,81.4
15299,2025-06-01 19:56:00,35.7
15300,2025-06-01 05:28:00,84.9
15302,2025-06-01 00:49:00,17.4
15303,2025-06-01 04:44:00,23
15304,2025-06-01 02:59:00,35.2
15305,2025-06-01 07:42:00,51.8
15306,2025-06-01 22:11:00,69.4
15307,2025-06-01 21:55:00,55.6
15308,2025-06-01 02:21:00,3.4
15309,2025-06-01 13:01:00,99.7
15311,2025-06-01 09:06:00,70.7
15312,2025-06-01 17:26:00,35.1
15313,2025-06-01 12:51:00,72.5
15314,2025-06-01 09:48:00,48
15315,2025-06-01 14:21:00,2.7
15316,2025-06-01 16:47:00,31.3
15317,2025-06-01 08:04:00,99.4
15318,2025-06-01 09:44:00,5.8
15321,2025-06-01 10:28:00,17.1
15322,2025-06-01 08:41:00,32.5
15323,2025-06-01 00:38:00,98
15325,2025-06-01 07:40:00,6.5
15326,2025-06-01 04:39:00,5
15327,2025-06-01 01:43:00,53.3
15330,2025-06-01 18:52:00,24.9
15331,2025-06-01 02:12:00,7.7
15333,2025-06-01 20:44:00,25.3
15335,2025-06-01 12:13:00,79.1
15336,2025-06-01 23:46:00,76.7
15337,2025-06-01 02:38:00,97.7
15338,2025-06-01 03:28:00,88.1
15339,2025-06-01 16:46:00,62.3
15340,2025-06-01 02:13:00,71.6
15341,2025-06-01 19:56:00,19.4
15342,2025-06-01 13:21:00,92.1
15343,2025-06-01 03:09:00,53
15344,2025-06-01 04:01:00,36.6
15345,2025-06-01 17:57:00,12.9
15346,2025-06-01 19:23:00,49.2
15348,2025-06-01 07:50:00,97.1
15349,2025-06-01 01:55:00,80.8
15350,2025-06-01 04:39:00,88.8
15351,2025-06-01 14:55:00,83.4
15352,2025-06-01 14:05:00,64.5
15354,2025-06-01 16:55:00,92.1
15356,2025-06-01 15:26:00,50.7
15357,2025-06-01 11:10:00,90
15358,2025-06-01 13:46:00,8.8
15360,2025-06-01 18:04:00,51.6
15361,2025-06-01 22:00:00,61.6
15363,2025-06-01 23:16:00,59.1
15364,2025-06-01 20:16:00,43.5
15365,2025-06-01 20:10:00,49.5
15366,2025-06-01 07:00:00,69.2
15368,2025-06-01 20:08:00,41.1
15371,2025-06-01 06:39:00,80.9
15372,2025-06-01 00:50:00,8.2
15373,2025-06-01 15:45:00,54
15374,2025-06-01 19:16:00,68.1
15375,2025-06-01 23:40:00,0.2
15376,2025-06-01 17:58:00,32.1
15377,2025-06-01 12:18:00,1.4
15378,2025-06-01 13:07:00,6.7
15379,2025-06-01 13:40:00,81.1
15380,2025-06-01 17:45:00,30.4
15381,2025-06-01 23:42:00,18.3
15382,2025-06-01 07:01:00,16.7
15383,2025-06-01 19:37:00,9.2
15385,2025-06-01 04:54:00,12.9
15386,2025-06-01 00:49:00,64.4
15387,2025-06-01 16:17:00,39.5
15388,2025-06-01 15:43:00,43.1
15389,2025-06-01 14:35:00,50.1
15390,2025-06-01 15:56:00,53.5
15391,2025-06-01 12:42:00,99.5
15392,2025-06-01 04:00:00,73.3
15393,2025-06-01 19:47:00,60.5
15394,2025-06-01 03:59:00,40.4
15395,2025-06-01 06:51:00,44.1
15396,2025-06-01 18:10:00,8
15397,2025-06-01 12:08:00,20.4
15398,2025-06-01 00:19:00,30.6
15399,2025-06-01 16:20:00,52.4
15401,2025-06-01 23:04:00,20.6
15402,2025-06-01 11:40:00,75
15403,2025-06-01 05:21:00,45.3
15404,2025-06-01 20:14:00,59.2
15405,2025-06-01 18:27:00,38.6
15406,2025-06-01 18:07:00,10.8
15407,2025-06-01 19:31:00,95.8
15408,2025-06-01 05:34:00,5.8
15411,2025-06-01 14:06:00,11.4
15412,2025-06-01 07:55:00,7.8
15413,2025-06-01 08:59:00,12.2
15414,2025-06-01 21:07:00,4.8
15416,2025-06-01 15:28:00,88.4
15417,2025-06-01 12:07:00,64
15418,2025-06-01 15:27:00,0.7
15419,2025-06-01 16:04:00,38
15421,2025-06-01 02:18:00,99.6
15422,2025-06-01 01:31:00,75.3
15423,2025-06-01 13:19:00,44.6
15425,2025-06-01 05:01:00,99.5
15426,2025-06-01 16:49:00,51.4
15427,2025-06-01 02:02:00,43.3
15428,2025-06-01 08:16:00,18.1
15429,2025-06-01 01:54:00,91.6
15430,2025-06-01 17:09:00,16.8
15431,2025-06-01 19:46:00,53
15432,2025-06-01 02:15:00,15.2
15433,2025-06-01 20:24:00,69.4
15434,2025-06-01 17:17:00,51
15435,2025-06-01 05:23:00,80.7
15437,2025-06-01 17:21:00,10
15439,2025-06-01 13:19:00,43.2
15441,2025-06-01 03:11:00,40.1
15442,2025-06-01 21:23:00,31.2
15443,2025-06-01 11:30:00,71.5
15444,2025-06-01 16:52:00,81.5
15445,2025-06-01 22:12:00,77.8
15446,2025-06-01 11:26:00,48.5
15447,2025-06-01 13:24:00,27
15448,2025-06-01 14:10:00,39.5
15449,2025-06-01 13:34:00,65.2
15450,2025-06-01 06:46:00,19.6
15451,2025-06-01 13:57:00,68.4
15452,2025-06-01 21:20:00,7.4
15453,2025-06-01 23:09:00,67.3
15454,2025-06-01 15:38:00,56.8
15456,2025-06-01 16:28:00,23.7
15457,2025-06-01 00:28:00,24.9
15459,2025-06-01 12:13:00,32.4
15460,2025-06-01 07:22:00,88.4
15461,2025-06-01 03:56:00,6.6
15462,2025-06-01 18:02:00,69.7
15463,2025-06-01 16:56:00,61.3
15464,2025-06-01 07:40:00,79.8
